symbol,category
Pramel3,miscellaneous and unknown
Prb1,EST
Prcp,Proteolysis
Prdm10,Transcription
Prdx1,Electron Transport
Prdx2,Electron Transport
Prdx4,Electron Transport
Prdx5,Electron Transport
Prdx6,metabolism and transport
Preb,Transcription
Prelid1,Apoptosis
Prelp,Extracellular Matrix
Prep,Protease
Prex2,Signaling
Prg4,Cytoskeleton
Pric285,receptors and binding proteins
Prickle1,Development
Prim2,Cell Cycle
Prkaa2,Signaling
Prkab1,Signaling
Prkacb,Signaling
Prkag2,Signaling
Prkar1b,Signaling
Prkar2b,Signaling
Prkcb,Signaling
Prkcd,Signaling
Prkci,Signaling
Prkcsh,Signaling
PRKCSH,Signaling
Prkcz,Signaling
Prkd3,Signaling
Prkdc,Signaling
Prkg1,Signaling
Prkg2,Signaling
Prkra,Signaling
Prkrip1,Proteolysis
Prkrir,Signaling
Prkx,Signaling
Prl3d1,Hormone
Prl8a5,Hormone
Prl8a9,Hormone
Prm1,Epigenetic
prmt1,metabolism and transport
Prmt8,Epigenetic
Prnd,metabolism and transport
Prnp,Development
Procr,receptors and binding proteins
Prokr2,receptors and binding proteins
Prol1,Unknown
Pros1,Apoptosis
Prosapip1,Signaling
Prox1,Transcription
Prp2l1,Immune
Prpf3,translation and protein modification
Prpf31,translation and protein modification
Prpf4b,translation and protein modification
Prpf8,translation and protein modification
Prph,Cytoskeleton
Prpsap1,metabolism and transport
Prr12,metabolism and transport
Prr13,Transcription
Prr14,metabolism and transport
Prr16,metabolism and transport
Prr5l,Apoptosis
Prrc1,miscellaneous and unknown
Prrg4,Signaling
Prrt1,receptors and binding proteins
Prrt3,receptors and binding proteins
Prrx1,Transcription
Prrx2,Development
Prss12,Proteolysis
Prss2,Proteolysis
Prss22,Proteolysis
Prss23,Proteolysis
Prss35,Proteolysis
Prss47,Proteolysis
Prss54,Protease
Prss8,Protease
Prtfdc1,metabolism and transport
Prtg,Immune
Psap,Signaling
Psapl1,Unknown
Psat1,metabolism and transport
Psd3,Signaling
Psen1,Signaling
Psen2,translation and protein modification
Pskh1,Signaling
Psma3,Proteolysis
PSMA4,Protease
Psma6,Proteolysis
Psmb3,Proteolysis
Psmb4,Proteolysis
Psmb5,Proteolysis
PSMB5,Protease
Psmb6,Proteolysis
Psmb8,Protease
Psmb9,Protease
Psmc4,Proteolysis
psmc5,Protease
Psmd10,Proteolysis
Psmd12,Proteolysis
psmd14,Protease
Psmd2,Proteolysis
Psmd3,Proteolysis
Psmd5,Proteolysis
Psmd6,Proteolysis
Psmd9,Proteolysis
Psme2,Proteolysis
Psme4,Proteolysis
Psmg4,Proteolysis
Pspc1,Transcription
Pstpip2,Signaling
Ptar1,metabolism and transport
Ptbp2,Translation
Ptcd3,miscellaneous and unknown
Ptch1,receptors and binding proteins
Ptchd2,Transcription
Ptchd4,Unknown
ptdss2,metabolism and transport
Pter,metabolism and transport
Ptgds,metabolism and transport
Ptger2,receptors and binding proteins
Ptger3,receptors and binding proteins
Ptges,metabolism and transport
Ptges2,metabolism and transport
Ptgis,metabolism and transport
Ptgr2,Transcription
Ptgs1,metabolism and transport
Ptgs2,metabolism and transport
Pth,Hormone
Pth1r,receptors and binding proteins
Pthlh,Hormone
Ptk2b,Signaling
Ptk7,receptors and binding proteins
Ptms,Cell Cycle
Ptn,Signaling
Ptov1,Development
Ptp4a1,metabolism and transport
Ptpdc1,Signaling
Ptpn1,Signaling
Ptpn13,Signaling
Ptpn23,Signaling
Ptpn3,Signaling
Ptpn4,Signaling
Ptpn6,Signaling
Ptpn9,Signaling
Ptpra,Signaling
Ptprb,Signaling
Ptprc,Signaling
Ptprcap,Signaling
Ptprd,Signaling
Ptpre,Signaling
Ptprf,Signaling
Ptprg,Signaling
Ptprk,Signaling
Ptprm,Receptor
Ptprn2,Signaling
Ptpro,Signaling
Ptprr,Signaling
Ptprs,Signaling
Ptpru,Signaling
Ptprv,Signaling
Ptprz1,Signaling
Ptrf,Transcription
Pts,metabolism and transport
Pttg1ip,Transcription
Ptx3,receptors and binding proteins
Puf60,translation and protein modification
PUF60,translation and protein modification
Pum2,translation and protein modification
Pura,Transcription
Purg,Signaling
Pus3,metabolism and transport
Pusl1,metabolism and transport
Pvalb,receptors and binding proteins
PVR,receptors and binding proteins
Pvrl1,receptors and binding proteins
Pvrl2,receptors and binding proteins
Pvrl3,receptors and binding proteins
Pxdn,Metabolism
Pxk,Signaling
Pxmp3,metabolism and transport
Pxn,Cytoskeleton
Pycr2,metabolism and transport
Pygb,metabolism and transport
Pygl,metabolism and transport
Pygm,Signaling
Pygo1,Epigenetic
Pygo2,Epigenetic
Pyroxd2,Metabolism
Pyy,Growth Factors & Cytokines
Pzp,Development
Qdpr,metabolism and transport
Qpct,Metabolism
Qpctl,metabolism and transport
Qprt,metabolism and transport
Qrfp,Signaling
Qrsl1,translation and protein modification
Qser1,Development
Qsox2,metabolism and transport
Qtrtd1,translation and protein modification
R3hdm1,miscellaneous and unknown
R3hdm2,miscellaneous and unknown
Rab11b,Signaling
Rab11fip1,Signaling
Rab13,Signaling
Rab14,Signaling
Rab15,Signaling
Rab21,Signaling
Rab23,Signaling
Rab27a,Signaling
Rab2b,Signaling
Rab30,Signaling
Rab31,Signaling
Rab32,Signaling
Rab34,Signaling
Rab35,Signaling
Rab3a,Signaling
Rab3c,Signaling
Rab3d,Signaling
Rab3gap2,Signaling
Rab3il1,Signaling
Rab43,Signaling
Rab6b,Signaling
Rab7b,Signaling
RAB8A,Signaling
Rab8b,Signaling
Rab9a,Signaling
Rab9b,Signaling
Rabac1,Signaling
Rabep2,Signaling
Rabggta,Signaling
Rabggtb,Signaling
Rabif,Signaling
Rabl4,Signaling
Rabl5,Signaling
Rac2,Signaling
Rad23a,Proteolysis
Rad52,DNA Repair
Rad54l,DNA Repair
Rad54l2,DNA Repair
Rad9b,DNA Repair
Radil,Signaling
Rae1,translation and protein modification
Rag1ap1,Transcription
Rai14,Transcription
Rai2,Development
Rala,Transcription
Ralb,Signaling
Ramp1,Signaling
Ramp2,Signaling
Ramp3,Signaling
Ranbp2,Signaling
Ranbp3,receptors and binding proteins
Ranbp3l,receptors and binding proteins
Rap1gap2,Signaling
Rap1gds1,Signaling
Rap2a,Signaling
Rapgef3,Development
Rapgef4,Development
Rapgef5,Development
Rara,Signaling
Rarb,Signaling
Rarg,receptors and binding proteins
Rasa3,Signaling
Rasal2,Signaling
Rasd1,Signaling
Rasgef1b,Signaling
Rasgrp1,Signaling
Rasgrp2,Signaling
Rasgrp3,Signaling
Rasip1,Signaling
Rasl11b,Transcription
Rasl2-9,Signaling
Rassf3,Signaling
Rassf4,Signaling
Rassf9,Signaling
Rb1cc1,Transcription
Rbbp7,Cell Cycle
Rbbp8,Cell Cycle
Rbbp9,Cell Cycle
Rbfox1,Unknown
Rbfox2,Epigenetic
Rbl2,Development
Rbm11,translation and protein modification
Rbm17,translation and protein modification
Rbm18,translation and protein modification
Rbm24,translation and protein modification
Rbm25,translation and protein modification
Rbm38,translation and protein modification
Rbm39,translation and protein modification
Rbm4,translation and protein modification
Rbm41,translation and protein modification
Rbm42,translation and protein modification
Rbm46,translation and protein modification
Rbm47,translation and protein modification
Rbm4b,translation and protein modification
Rbm5,translation and protein modification
rbm8a,translation and protein modification
Rbm8a,translation and protein modification
Rbms2,translation and protein modification
Rbms3,Epigenetic
Rbp1,receptors and binding proteins
Rbp4,receptors and binding proteins
Rbx1,Proteolysis
Rcan1,Development
Rcan2,Development
Rcan3,miscellaneous and unknown
Rcbtb2,Epigenetic
Rcc2,Epigenetic
Rce1,Proteolysis
Rchy1,Proteolysis
Rcn3,metabolism and transport
Rcsd1,miscellaneous and unknown
Rcvrn,Signaling
Rdh10,metabolism and transport
Rdh13,Metabolism
Rdhe2,metabolism and transport
Recql,Epigenetic
Reep3,receptors and binding proteins
Reep6,receptors and binding proteins
Reg3g,Immune
Rel,Transcription
Rela,Transcription
Reln,Protease
Rem1,Signaling
Rent1,Transcription
Repin1,Cytoskeleton
Reps1,Signaling
Reps2,EST
Rere,Miscellaneous
Ret,Signaling
Retn,Growth Factors & Cytokines
Retnlg,Development
Retsat,metabolism and transport
Rev1,DNA Repair
Rev3l,Transcription
Rex2,EST
Rexo2,translation and protein modification
Rfc1,Transcription
Rfc3,Transcription
Rfc4,Transcription
Rfesd,Metabolism
Rfk,metabolism and transport
Rfpl4a,Cell Cycle
Rftn1,miscellaneous and unknown
Rftn2,miscellaneous and unknown
Rfx3,Transcription
Rfx5,Immune
Rfx6,Transcription
Rg9mtd1,Epigenetic
RGD1303066,EST
RGD1303117,miscellaneous and unknown
RGD1303127,miscellaneous and unknown
RGD1303130,Development
RGD1304563,EST
RGD1304587,EST
RGD1304595,EST
RGD1304610,EST
RGD1304728,miscellaneous and unknown
RGD1304792,EST
RGD1304810,miscellaneous and unknown
RGD1304827,EST
RGD1304870,Transcription
RGD1304878,miscellaneous and unknown
RGD1304884,EST
RGD1304952,EST
RGD1305007,EST
RGD1305014,EST
RGD1305045,miscellaneous and unknown
RGD1305089,miscellaneous and unknown
RGD1305090,Immune
RGD1305158,EST
RGD1305184,miscellaneous and unknown
RGD1305207,EST
RGD1305225,EST
RGD1305235,EST
RGD1305254,miscellaneous and unknown
RGD1305455,miscellaneous and unknown
RGD1305464,Growth Factors & Cytokines
RGD1305537,EST
RGD1305572,miscellaneous and unknown
RGD1305587,EST
RGD1305592,EST
RGD1305645,Cytoskeleton
RGD1305664,EST
RGD1305689,miscellaneous and unknown
RGD1305823,EST
RGD1305899,miscellaneous and unknown
RGD1305939,EST
RGD1306001,miscellaneous and unknown
RGD1306058,EST
RGD1306151,miscellaneous and unknown
RGD1306186,EST
RGD1306271,Unknown
RGD1306284,EST
RGD1306353,Proteolysis
RGD1306402,metabolism and transport
RGD1306404,miscellaneous and unknown
RGD1306487,Signaling
RGD1306507,DNA Repair
RGD1306520,Transcription
RGD1306565,Signaling
RGD1306576,miscellaneous and unknown
RGD1306583,EST
RGD1306595,miscellaneous and unknown
RGD1306613,EST
RGD1306622,miscellaneous and unknown
RGD1306636,EST
RGD1306682,EST
RGD1306717,miscellaneous and unknown
RGD1306739,EST
RGD1306820,Development
RGD1306839,EST
RGD1306866,miscellaneous and unknown
RGD1306917,EST
RGD1306926,miscellaneous and unknown
RGD1306936,EST
RGD1306939,EST
RGD1306991,miscellaneous and unknown
RGD1307051,miscellaneous and unknown
RGD1307067,miscellaneous and unknown
RGD1307071,miscellaneous and unknown
RGD1307100,Unknown
RGD1307119,miscellaneous and unknown
RGD1307155,miscellaneous and unknown
RGD1307177,miscellaneous and unknown
RGD1307218,EST
RGD1307220,EST
RGD1307225,Growth Factors & Cytokines
RGD1307235,EST
RGD1307279,EST
RGD1307394,miscellaneous and unknown
RGD1307410,miscellaneous and unknown
RGD1307439,miscellaneous and unknown
RGD1307569,miscellaneous and unknown
RGD1307597,miscellaneous and unknown
RGD1307615,miscellaneous and unknown
RGD1307722,miscellaneous and unknown
RGD1307752,EST
RGD1307830,EST
RGD1307882,miscellaneous and unknown
RGD1307897,EST
RGD1307934,EST
RGD1307947,EST
RGD1307983,miscellaneous and unknown
RGD1308023,miscellaneous and unknown
RGD1308026,miscellaneous and unknown
RGD1308059,miscellaneous and unknown
RGD1308114,EST
RGD1308116,miscellaneous and unknown
RGD1308143,miscellaneous and unknown
RGD1308147,EST
RGD1308165,miscellaneous and unknown
RGD1308195,Immune
RGD1308221,Signaling
RGD1308251,EST
RGD1308274,Signaling
RGD1308290,EST
RGD1308297,miscellaneous and unknown
RGD1308350,miscellaneous and unknown
RGD1308430,miscellaneous and unknown
RGD1308448,EST
RGD1308517,miscellaneous and unknown
RGD1308544,EST
RGD1308564,Unknown
RGD1308601,Unknown
RGD1308616,miscellaneous and unknown
RGD1308626,miscellaneous and unknown
RGD1308759,miscellaneous and unknown
RGD1308923,EST
RGD1309051,EST
RGD1309102,metabolism and transport
RGD1309104,Unknown
RGD1309106,miscellaneous and unknown
RGD1309108,miscellaneous and unknown
RGD1309220,EST
RGD1309308,EST
RGD1309310,miscellaneous and unknown
RGD1309360,EST
RGD1309362,Signaling
RGD1309374,EST
RGD1309414,miscellaneous and unknown
RGD1309482,EST
RGD1309492,miscellaneous and unknown
RGD1309501,EST
RGD1309522,miscellaneous and unknown
RGD1309537,Cytoskeleton
RGD1309540,miscellaneous and unknown
RGD1309594,EST
RGD1309621,miscellaneous and unknown
RGD1309634,EST
RGD1309676,EST
RGD1309696,miscellaneous and unknown
RGD1309730,Unknown
RGD1309808,metabolism and transport
RGD1309926,EST
RGD1309995,miscellaneous and unknown
RGD1310081,Unknown
RGD1310110,miscellaneous and unknown
RGD1310127,Unknown
RGD1310185,EST
RGD1310230,EST
RGD1310269,EST
RGD1310271,miscellaneous and unknown
RGD1310348,miscellaneous and unknown
RGD1310507,EST
RGD1310553,EST
RGD1310571,miscellaneous and unknown
RGD1310587,miscellaneous and unknown
RGD1310660,EST
RGD1310769,miscellaneous and unknown
RGD1310794,EST
RGD1310819,miscellaneous and unknown
RGD1310827,EST
RGD1310852,Unknown
RGD1310862,EST
RGD1310899,translation and protein modification
RGD1310951,EST
RGD1311021,EST
RGD1311064,Transcription
RGD1311078,EST
RGD1311249,EST
RGD1311251,EST
RGD1311257,EST
RGD1311269,miscellaneous and unknown
RGD1311273,EST
RGD1311307,miscellaneous and unknown
RGD1311378,EST
RGD1311406,EST
RGD1311422,miscellaneous and unknown
RGD1311493,miscellaneous and unknown
RGD1311501,Proteolysis
RGD1311589,EST
RGD1311648,miscellaneous and unknown
RGD1311660,EST
RGD1311745,EST
RGD1311849,miscellaneous and unknown
RGD1311899,miscellaneous and unknown
RGD1312026,EST
RGD1359127,EST
RGD1359158,EST
RGD1359378,Development
RGD1359508,miscellaneous and unknown
RGD1359529,miscellaneous and unknown
RGD1559459,EST
RGD1559470,miscellaneous and unknown
RGD1559496,miscellaneous and unknown
RGD1559530,Transcription
RGD1559534,Unknown
RGD1559575,miscellaneous and unknown
RGD1559610,Apoptosis
RGD1559643,miscellaneous and unknown
RGD1559690,miscellaneous and unknown
RGD1559695,miscellaneous and unknown
RGD1559699,Signaling
RGD1559714,Unknown
RGD1559731,EST
RGD1559743,translation and protein modification
RGD1559751,Development
RGD1559781,Cytoskeleton
RGD1559856,metabolism and transport
RGD1559877,translation and protein modification
RGD1559879,EST
RGD1559891,Development
RGD1559896,EST
RGD1559904,miscellaneous and unknown
RGD1559940,Proteolysis
RGD1559951,translation and protein modification
RGD1559954,miscellaneous and unknown
RGD1559955,translation and protein modification
RGD1559961,miscellaneous and unknown
RGD1560011,Transcription
RGD1560017,Unknown
RGD1560058,Transcription
RGD1560095,Transcription
RGD1560108,EST
RGD1560155,miscellaneous and unknown
RGD1560166,Signaling
RGD1560175,miscellaneous and unknown
RGD1560187,miscellaneous and unknown
RGD1560191,EST
RGD1560203,metabolism and transport
RGD1560209,Signaling
RGD1560224,EST
RGD1560248,Cytoskeleton
RGD1560258,EST
RGD1560277,EST
RGD1560291,miscellaneous and unknown
RGD1560398,miscellaneous and unknown
RGD1560402,metabolism and transport
RGD1560477,miscellaneous and unknown
RGD1560493,EST
RGD1560511,Golgi
RGD1560527,Signaling
RGD1560539,Unknown
RGD1560559,EST
RGD1560580,Development
RGD1560585,EST
RGD1560658,metabolism and transport
RGD1560686,Development
RGD1560718,Unknown
RGD1560755,miscellaneous and unknown
RGD1560796,Development
RGD1560808,Signaling
RGD1560812,miscellaneous and unknown
RGD1560825,Signaling
RGD1560871,receptors and binding proteins
RGD1560873,EST
RGD1560883,miscellaneous and unknown
RGD1560888,Cell Cycle
RGD1560900,EST
RGD1560909,miscellaneous and unknown
RGD1560949,translation and protein modification
RGD1561065,Epigenetic
RGD1561067,translation and protein modification
RGD1561114,Unknown
RGD1561118,Transcription
RGD1561143,Immune
RGD1561149,miscellaneous and unknown
RGD1561161,miscellaneous and unknown
RGD1561195,translation and protein modification
RGD1561231,Unknown
RGD1561241,Transcription
RGD1561277,EST
RGD1561357,Cytoskeleton
RGD1561381,Golgi
RGD1561440,Signaling
RGD1561453,translation and protein modification
RGD1561503,miscellaneous and unknown
RGD1561507,miscellaneous and unknown
RGD1561537,DNA Repair
RGD1561557,EST
RGD1561627,Unknown
RGD1561635,translation and protein modification
RGD1561661,metabolism and transport
RGD1561667,Signaling
RGD1561672,miscellaneous and unknown
RGD1561706,Signaling
RGD1561734,miscellaneous and unknown
RGD1561736,EST
RGD1561777,metabolism and transport
RGD1561778,Immune
RGD1561795,EST
RGD1561819,Proteolysis
RGD1561841,translation and protein modification
RGD1561871,translation and protein modification
RGD1561955,Signaling
RGD1561963,Signaling
RGD1561984,translation and protein modification
RGD1562029,Unknown
RGD1562037,miscellaneous and unknown
RGD1562039,miscellaneous and unknown
RGD1562059,EST
RGD1562066,Receptor
RGD1562079,miscellaneous and unknown
RGD1562094,EST
RGD1562136,Unknown
RGD1562161,EST
RGD1562230,Signaling
RGD1562284,metabolism and transport
RGD1562310,miscellaneous and unknown
RGD1562319,miscellaneous and unknown
RGD1562342,EST
RGD1562373,metabolism and transport
RGD1562381,translation and protein modification
RGD1562404,translation and protein modification
RGD1562420,miscellaneous and unknown
RGD1562462,Transcription
RGD1562502,EST
RGD1562547,translation and protein modification
RGD1562608,EST
RGD1562638,Signaling
RGD1562641,miscellaneous and unknown
RGD1562646,Signaling
RGD1562652,Unknown
RGD1562657,miscellaneous and unknown
RGD1562658,EST
RGD1562717,receptors and binding proteins
RGD1562726,miscellaneous and unknown
RGD1562831,Cytoskeleton
RGD1562871,Cell Cycle
RGD1562905,translation and protein modification
RGD1562952,Signaling
RGD1562953,EST
RGD1562987,EST
RGD1562997,Transcription
RGD1563020,EST
RGD1563034,Transcription
RGD1563065,miscellaneous and unknown
RGD1563070,miscellaneous and unknown
RGD1563091,EST
RGD1563106,miscellaneous and unknown
RGD1563134,EST
RGD1563155,EST
RGD1563200,Unknown
RGD1563216,Transcription
RGD1563284,Cytoskeleton
RGD1563307,miscellaneous and unknown
RGD1563349,EST
RGD1563365,EST
RGD1563422,miscellaneous and unknown
RGD1563437,EST
RGD1563483,EST
RGD1563551,translation and protein modification
RGD1563556,miscellaneous and unknown
RGD1563569,miscellaneous and unknown
RGD1563620,Cell Cycle
RGD1563666,EST
RGD1563680,EST
RGD1563738,Development
RGD1563747,Transcription
RGD1563748,Unknown
RGD1563774,miscellaneous and unknown
RGD1563835,translation and protein modification
RGD1563838,Transcription
RGD1563865,Signaling
RGD1563945,miscellaneous and unknown
